;solar;wind;cons;market;spot
2019-02-13 00:00:00+01:00;00.00;187.754.536;54407.0;29,60052298;34,14
2019-02-13 01:00:00+01:00;00.00;195.598.407;52635.0;32,99813293;37,21
2019-02-13 02:00:00+01:00;00.00;198.211.142;51770.0;32,87937489;36,29
2019-02-13 03:00:00+01:00;00.00;20.082.796;52114.0;31,87012756;33,31
2019-02-13 04:00:00+01:00;00.00;203.666.749;53191.0;33,73834339;37,58
2019-02-13 05:00:00+01:00;00.00;20.312.203;56290.0;33,63479388;35,34
2019-02-13 06:00:00+01:00;00.00;202.925.258;63647.0;42,56626175;45,84
2019-02-13 07:00:00+01:00;105.00.00;202.697.593;70025.0;46,72246173;52,46
2019-02-13 08:00:00+01:00;2425.00.00;197.344.785;71424.0;48,14030086;49,99
2019-02-13 09:00:00+01:00;6006.00.00;192.507.399;71243.0;42,5367188;47,33
2019-02-13 10:00:00+01:00;9123.00.00;18.795.581;71456.0;40,39092058;46,96
2019-02-13 11:00:00+01:00;11130.0;186.228.907;71977.0;37,19724431;46,66
2019-02-13 12:00:00+01:00;11737.0;184.027.512;71602.0;37,65683556;46,14
2019-02-13 13:00:00+01:00;10891.0;181.405.195;70876.0;37,12844378;46,15
2019-02-13 14:00:00+01:00;8744.00.00;173.006.308;69567.0;39,18760832;46,3
2019-02-13 15:00:00+01:00;5684.00.00;164.229.176;68942.0;41,87213062;46,82
2019-02-13 16:00:00+01:00;2434.00.00;15.561.124;67995.0;45,13594117;49,71
2019-02-13 17:00:00+01:00;239.00.00;154.012.178;70039.0;51,30643699;53,94
2019-02-13 18:00:00+01:00;00.00;153.246.916;72695.0;54,37683632;56,55
2019-02-13 19:00:00+01:00;00.00;15.315.033;71815.0;55,5123003;54,34
2019-02-13 20:00:00+01:00;00.00;152.983.819;68036.0;53,04412143;50,13
2019-02-13 21:00:00+01:00;00.00;152.685.199;64448.0;48,47897583;46,42
2019-02-13 22:00:00+01:00;00.00;152.051.214;62183.0;48,14640651;46,43
2019-02-13 23:00:00+01:00;00.00;146.099.932;58429.0;42,02772118;43,16
2019-02-14 00:00:00+01:00;00.00;125.074.226;54277.0;43,23699683;40,74
2019-02-14 01:00:00+01:00;00.00;116.969.615;52685.0;42,41067089;39,15
2019-02-14 02:00:00+01:00;00.00;110.677.207;51454.0;42,31210369;38,64
2019-02-14 03:00:00+01:00;00.00;104.768.877;51959.0;41,30088346;39
2019-02-14 04:00:00+01:00;00.00;99.328.991;53253.0;40,30272343;38,47
2019-02-14 05:00:00+01:00;00.00;93.009.028;56326.0;42,70488001;43,04
2019-02-14 06:00:00+01:00;00.00;87.298.331;63570.0;53,29974502;53,17
2019-02-14 07:00:00+01:00;221.00.00;82.438.121;69249.0;59,63591296;60,73
2019-02-14 08:00:00+01:00;3452.00.00;76.474.297;70973.0;60,97770327;63,67
2019-02-14 09:00:00+01:00;8060.00.00;72.028.157;70816.0;54,6254141;56,99
2019-02-14 10:00:00+01:00;12026.0;68.824.772;71254.0;48,13728476;53,01
2019-02-14 11:00:00+01:00;14560.0;64.179.207;72151.0;44,56825968;46,12
2019-02-14 12:00:00+01:00;15301.0;60.077.476;71526.0;39,29451841;44
2019-02-14 13:00:00+01:00;14181.0;5.642.507;70142.0;40,8917021;44,65
2019-02-14 14:00:00+01:00;11394.0;54.709.546;68423.0;40,63122842;44,62
2019-02-14 15:00:00+01:00;7425.00.00;53.165.933;67118.0;43,11579223;47,12
2019-02-14 16:00:00+01:00;3191.00.00;51.833.767;66105.0;49,1561463;52,39
2019-02-14 17:00:00+01:00;330.00.00;54.651.081;69035.0;53,92812793;55,63
2019-02-14 18:00:00+01:00;00.00;59.682.327;72225.0;57,00717922;60,2
2019-02-14 19:00:00+01:00;00.00;67.220.379;71248.0;56,41052023;61,93
2019-02-14 20:00:00+01:00;00.00;6.925.234;67473.0;53,14250465;54,97
2019-02-14 21:00:00+01:00;00.00;72.084.357;63672.0;48,74618773;49,69
2019-02-14 22:00:00+01:00;00.00;75.540.102;61266.0;45,8894923;47,48
2019-02-14 23:00:00+01:00;00.00;75.197.527;57717.0;43,59436713;42,76
2019-02-15 00:00:00+01:00;00.00;74.381.159;54598.0;41,369544;43,75
2019-02-15 01:00:00+01:00;00.00;74.448.848;52870.0;38,30932573;42,19
2019-02-15 02:00:00+01:00;00.00;7.340.232;52278.0;38,33483281;41,72
2019-02-15 03:00:00+01:00;00.00;72.874.124;52793.0;38,90796216;40,19
2019-02-15 04:00:00+01:00;00.00;73.120.989;53867.0;39,33551636;41,1
2019-02-15 05:00:00+01:00;00.00;71.610.054;56671.0;44,10378511;43,67
2019-02-15 06:00:00+01:00;00.00;70.951.332;64346.0;52,66749952;52,98
2019-02-15 07:00:00+01:00;307.00.00;71.105.411;69764.0;59,86100692;59,98
2019-02-15 08:00:00+01:00;4247.00.00;66.504.731;70950.0;57,96265994;61,73
2019-02-15 09:00:00+01:00;9709.00.00;63.906.884;70526.0;47,53316672;55,41
2019-02-15 10:00:00+01:00;14390.0;62.891.985;70795.0;41,18632835;51,71
2019-02-15 11:00:00+01:00;17371.0;58.481.686;70405.0;39,16514391;44,11
2019-02-15 12:00:00+01:00;18233.0;55.180.315;68691.0;39,89993545;42,87
2019-02-15 13:00:00+01:00;16901.0;52.428.491;66709.0;39,65635702;42,43
2019-02-15 14:00:00+01:00;13602.0;54.188.092;64684.0;39,58690015;42,52
2019-02-15 15:00:00+01:00;8907.00.00;56.165.324;63871.0;38,60747909;44,41
2019-02-15 16:00:00+01:00;3887.00.00;58.705.133;63276.0;42,53860435;48,18
2019-02-15 17:00:00+01:00;447.00.00;71.861.986;66854.0;51,54179715;53,61
2019-02-15 18:00:00+01:00;00.00;90.042.154;70236.0;50,55541463;56,54
2019-02-15 19:00:00+01:00;00.00;114.045.655;69219.0;43,06017628;55,49
2019-02-15 20:00:00+01:00;00.00;121.381.136;64960.0;42,62081345;51
2019-02-15 21:00:00+01:00;00.00;129.868.512;61648.0;36,88926552;43,37
2019-02-15 22:00:00+01:00;00.00;139.251.067;59248.0;38,35906528;44,43
2019-02-15 23:00:00+01:00;00.00;138.601.434;55420.0;34,30494165;39,45
2019-02-16 00:00:00+01:00;00.00;152.810.439;51891.0;29,91138852;35,42
2019-02-16 01:00:00+01:00;00.00;152.966.175;49751.0;28,10154141;35,19
2019-02-16 02:00:00+01:00;00.00;15.323.349;48881.0;31,96031371;36
2019-02-16 03:00:00+01:00;00.00;153.460.791;48652.0;32,45710853;36,29
2019-02-16 04:00:00+01:00;00.00;153.995.407;48988.0;34,36261311;36,52
2019-02-16 05:00:00+01:00;00.00;15.656.472;49293.0;32,37561369;35,5
2019-02-16 06:00:00+01:00;00.00;160.198.963;50160.0;35,01748045;38,39
2019-02-16 07:00:00+01:00;363.00.00;165.249.414;52570.0;36,48451993;40,39
2019-02-16 08:00:00+01:00;4482.00.00;159.586.727;55520.0;37,71086993;40,94
2019-02-16 09:00:00+01:00;10051.0;154.603.267;57532.0;36,97590243;36,08
2019-02-16 10:00:00+01:00;14807.0;14.990.444;58175.0;32,0356849;31,09
2019-02-16 11:00:00+01:00;17830.0;135.518.943;58340.0;37,02395856;35,19
2019-02-16 12:00:00+01:00;18701.0;122.424.816;56832.0;39,02809594;35,62
2019-02-16 13:00:00+01:00;17344.0;110.516.336;54531.0;35,92513415;36
2019-02-16 14:00:00+01:00;13988.0;10.755.462;52671.0;35,0961192;37,21
2019-02-16 15:00:00+01:00;9208.00.00;104.395.353;52216.0;37,30124473;39,61
2019-02-16 16:00:00+01:00;4077.00.00;101.616.149;52656.0;39,61494785;42,11
2019-02-16 17:00:00+01:00;501.00.00;112.601.212;56397.0;50,63708563;46,83
2019-02-16 18:00:00+01:00;00.00;127.141.687;60711.0;53,32493119;52,06
2019-02-16 19:00:00+01:00;00.00;144.446.432;59329.0;50,91056424;48
2019-02-16 20:00:00+01:00;00.00;137.661.646;55938.0;47,16035391;46,47
2019-02-16 21:00:00+01:00;00.00;13.089.644;53549.0;41,13823484;40,67
2019-02-16 22:00:00+01:00;00.00;124.484.177;52781.0;43,39737121;38,99
2019-02-16 23:00:00+01:00;00.00;112.735.062;49933.0;42,97874619;40,7
2019-02-17 00:00:00+01:00;00.00;117.140.721;46571.0;41,13220613;35,57
2019-02-17 01:00:00+01:00;00.00;110.171.187;44719.0;41,23343209;35,46
2019-02-17 02:00:00+01:00;00.00;99.914.991;43911.0;40,17761125;37,24
2019-02-17 03:00:00+01:00;00.00;90.613.467;43836.0;39,47202941;36,27
2019-02-17 04:00:00+01:00;00.00;82.320.899;43793.0;38,64771824;36,13
2019-02-17 05:00:00+01:00;00.00;80.397.442;43685.0;40,33831862;36,74
2019-02-17 06:00:00+01:00;00.00;80.049.751;42971.0;41,63400919;36,52
2019-02-17 07:00:00+01:00;415.00.00;8117.94;44602.0;44,27407378;38,82
2019-02-17 08:00:00+01:00;4566.00.00;75.722.531;47291.0;45,66962433;40
2019-02-17 09:00:00+01:00;10068.0;72.743.267;50363.0;43,54518278;38,88
2019-02-17 10:00:00+01:00;14749.0;71.598.702;52491.0;38,56764414;36,15
2019-02-17 11:00:00+01:00;17721.0;69.776.768;54361.0;38,89563576;36,5
2019-02-17 12:00:00+01:00;18574.0;68.691.755;53489.0;37,98346778;37,41
2019-02-17 13:00:00+01:00;17235.0;6796.45.00;51157.0;36,32597785;35,09
2019-02-17 14:00:00+01:00;13930.0;70.743.349;49631.0;35,88248943;35,12
2019-02-17 15:00:00+01:00;9219.00.00;73.504.994;49043.0;37,91279835;36,27
2019-02-17 16:00:00+01:00;4146.00.00;76.775.138;49301.0;42,72482676;39,36
2019-02-17 17:00:00+01:00;542.00.00;92.881.629;52872.0;49,40478563;44,03
2019-02-17 18:00:00+01:00;00.00;115.545.987;58116.0;52,19051909;49,6
2019-02-17 19:00:00+01:00;00.00;144.272.057;57801.0;52,76515582;50,07
2019-02-17 20:00:00+01:00;00.00;14.370.334;55468.0;50,29990743;46,15
2019-02-17 21:00:00+01:00;00.00;144.199.305;53728.0;39,73958925;38,27
2019-02-17 22:00:00+01:00;00.00;145.585.238;53838.0;42,60536842;42,83
2019-02-17 23:00:00+01:00;00.00;140.121.681;50682.0;40,31913741;38,75
2019-02-18 00:00:00+01:00;00.00;129.814.925;48272.0;37,84100383;39,41
2019-02-18 01:00:00+01:00;00.00;126.638.497;46997.0;37,38069604;38,78
2019-02-18 02:00:00+01:00;00.00;122.137.598;46441.0;37,50965517;38,78
2019-02-18 03:00:00+01:00;00.00;117.674.907;47160.0;37,07775362;38,2
2019-02-18 04:00:00+01:00;00.00;113.328.606;48694.0;39,17017622;38,8
2019-02-18 05:00:00+01:00;00.00;110.127.202;53067.0;40,9825784;40
2019-02-18 06:00:00+01:00;00.00;107.443.656;61521.0;50,98100916;51,72
2019-02-18 07:00:00+01:00;490.00.00;105.400.776;67381.0;57,07771621;57,37
2019-02-18 08:00:00+01:00;4898.00.00;9.517.046;68745.0;56,6794596;56,01
2019-02-18 09:00:00+01:00;10590.0;87.428.238;68650.0;50,50826521;52,61
2019-02-18 10:00:00+01:00;15416.0;81.970.397;69253.0;44,10796359;48,43
2019-02-18 11:00:00+01:00;18475.0;77.561.365;69436.0;38,68759092;44,81
2019-02-18 12:00:00+01:00;19348.0;73.573.355;68186.0;37,8227152;43,09
2019-02-18 13:00:00+01:00;17961.0;6.978.094;67225.0;37,90213072;42,91
2019-02-18 14:00:00+01:00;14544.0;71.861.692;66026.0;38,21606505;44,73
2019-02-18 15:00:00+01:00;9672.00.00;74.937.259;65515.0;42,34356057;47,35
2019-02-18 16:00:00+01:00;4411.00.00;79.149.814;64948.0;49,30048888;50,9
2019-02-18 17:00:00+01:00;623.00.00;92.644.745;67517.0;52,68929933;52,94
2019-02-18 18:00:00+01:00;00.00;111.649.984;71386.0;57,77131886;56,94
2019-02-18 19:00:00+01:00;00.00;135.562.943;70811.0;55,40258439;55,76
2019-02-18 20:00:00+01:00;00.00;143.622.108;67232.0;49,88620265;51,91
2019-02-18 21:00:00+01:00;00.00;153.154.843;63416.0;44,27953017;43,98
2019-02-18 22:00:00+01:00;00.00;164.081.198;60668.0;40,84981246;42,23
2019-02-18 23:00:00+01:00;00.00;168.576.275;55846.0;34,36789921;35,87
2019-02-19 00:00:00+01:00;00.00;177.574.468;52704.0;35,53915539;36,09
2019-02-19 01:00:00+01:00;00.00;186.213.036;51019.0;35,63746246;35,43
2019-02-19 02:00:00+01:00;00.00;193.737.493;50146.0;34,15429455;35,42
2019-02-19 03:00:00+01:00;00.00;201.486.906;50678.0;32,42078963;36
2019-02-19 04:00:00+01:00;00.00;209.046.266;51939.0;34,25085356;36,08
2019-02-19 05:00:00+01:00;00.00;211.610.167;55535.0;36,91361899;38,1
2019-02-19 06:00:00+01:00;00.00;21.402.125;63168.0;41,39998815;44,95
2019-02-19 07:00:00+01:00;400.00.00;216.329.968;68640.0;40,34257946;48,68
2019-02-19 08:00:00+01:00;3463.00.00;214.112.563;70112.0;41,55452134;46,76
2019-02-19 09:00:00+01:00;7398.00.00;212.145.864;70141.0;37,31188294;44,22
2019-02-19 10:00:00+01:00;10726.0;210.276.795;70818.0;36,13959689;41,37
2019-02-19 11:00:00+01:00;12834.0;232.470.886;71416.0;37,11612542;36,45
2019-02-19 12:00:00+01:00;13435.0;25.393.262;70454.0;36,06184595;36,31
2019-02-19 13:00:00+01:00;12478.0;273.792.611;69635.0;35,7745156;36,41
2019-02-19 14:00:00+01:00;10122.0;270.864.805;68508.0;38,62260517;38,09
2019-02-19 15:00:00+01:00;6762.00.00;267.512.261;67792.0;37,94195428;38,87
2019-02-19 16:00:00+01:00;3128.00.00;26.320.243;66969.0;40,23745272;42,9
2019-02-19 17:00:00+01:00;462.00.00;250.771.342;68385.0;47,88190595;50,92
2019-02-19 18:00:00+01:00;00.00;237.179.957;71578.0;48,45420937;54,09
2019-02-19 19:00:00+01:00;00.00;223.386.398;70967.0;47,91020946;52,42
2019-02-19 20:00:00+01:00;00.00;219.480.008;67166.0;43,11924167;44,9
2019-02-19 21:00:00+01:00;00.00;21.568.857;63420.0;41,65079573;41,63
2019-02-19 22:00:00+01:00;00.00;212.089.175;60574.0;40,01762983;39,74
2019-02-19 23:00:00+01:00;00.00;206.588.375;56066.0;35,37478807;35,69
2019-02-20 00:00:00+01:00;00.00;20.451.043;52725.0;39,58020979;35,26
2019-02-20 01:00:00+01:00;00.00;200.113.652;51096.0;41,11749697;34,88
2019-02-20 02:00:00+01:00;00.00;194.014.439;50203.0;38,4040377;32,95
2019-02-20 03:00:00+01:00;00.00;187.442.973;50695.0;37,84388565;35,06
2019-02-20 04:00:00+01:00;00.00;180.722.544;51932.0;39,33067934;36,06
2019-02-20 05:00:00+01:00;00.00;171.151.748;55546.0;42,51287904;38,06
2019-02-20 06:00:00+01:00;00.00;162.220.562;63181.0;51,354585;49,12
2019-02-20 07:00:00+01:00;350.00.00;153.697.205;68659.0;55,34929899;54,66
2019-02-20 08:00:00+01:00;2843.00.00;150.070.885;70303.0;56,66503722;54,58
2019-02-20 09:00:00+01:00;5929.00.00;146.810.089;70535.0;54,02977924;53,08
2019-02-20 10:00:00+01:00;8528.00.00;14.355.912;71370.0;52,50149357;52,09
2019-02-20 11:00:00+01:00;10168.0;150.850.718;72052.0;50,21290849;49,73
2019-02-20 12:00:00+01:00;10630.0;159.535.668;71088.0;43,70964164;43,74
2019-02-20 13:00:00+01:00;9875.00.00;169.475.509;70218.0;42,82101367;45,05
2019-02-20 14:00:00+01:00;8027.00.00;157.247.002;69143.0;41,11906322;45,58
2019-02-20 15:00:00+01:00;5390.00.00;145.243.886;68416.0;42,00524369;46,01
2019-02-20 16:00:00+01:00;2523.00.00;13.436.251;67534.0;46,92876039;49,79
2019-02-20 17:00:00+01:00;397.00.00;127.479.652;68527.0;50,53004348;51,96
2019-02-20 18:00:00+01:00;00.00;121.774.186;71521.0;54,57724598;54,25
2019-02-20 19:00:00+01:00;00.00;117.465.611;70948.0;53,21300151;54,34
2019-02-20 20:00:00+01:00;00.00;122.471.936;67163.0;50,93691119;50,75
2019-02-20 21:00:00+01:00;00.00;127.998.446;63398.0;45,53973152;44,06
2019-02-20 22:00:00+01:00;00.00;133.854.927;60570.0;44,71739552;43,27
2019-02-20 23:00:00+01:00;00.00;138.733.388;56125.0;41,12592323;40,13
2019-02-21 00:00:00+01:00;00.00;133.148.555;51754.0;37,11595198;37,13
2019-02-21 01:00:00+01:00;00.00;134.281.439;50273.0;35,94792433;36
2019-02-21 02:00:00+01:00;00.00;140.725.238;49537.0;35,48263165;35,49
2019-02-21 03:00:00+01:00;00.00;147.683.366;50207.0;36,58374658;35,36
2019-02-21 04:00:00+01:00;00.00;155.260.295;51411.0;36,90885808;36,08
2019-02-21 05:00:00+01:00;00.00;156.256.821;54987.0;39,81497352;37,9
2019-02-21 06:00:00+01:00;00.00;157.703.907;63230.0;47,12710202;45,35
2019-02-21 07:00:00+01:00;403.00.00;159.490.463;68754.0;54,11658603;49,78
2019-02-21 08:00:00+01:00;3312.00.00;156.071.084;70741.0;53,31894664;50,5
2019-02-21 09:00:00+01:00;6887.00.00;153.359.563;70534.0;47,88694295;46,7
2019-02-21 10:00:00+01:00;9902.00.00;15.099.249;70787.0;43,16030376;43,2
2019-02-21 11:00:00+01:00;11809.0;171.785.945;71273.0;42,72420911;40,2
2019-02-21 12:00:00+01:00;12353.0;19.545.142;70781.0;40,81163252;36,44
2019-02-21 13:00:00+01:00;11492.0;220.475.945;69925.0;40,470282;37,15
2019-02-21 14:00:00+01:00;9366.00.00;207.342.552;68642.0;40,39079131;39,13
2019-02-21 15:00:00+01:00;6325.00.00;193.358.559;67988.0;44,18099226;42,89
2019-02-21 16:00:00+01:00;3008.00.00;179.642.281;67332.0;48,1372225;46,3
2019-02-21 17:00:00+01:00;510.00.00;170.390.166;68771.0;51,5713434;50,61
2019-02-21 18:00:00+01:00;00.00;162.114.145;71757.0;54,20842308;53,1
2019-02-21 19:00:00+01:00;00.00;154.909.117;70937.0;52,78373927;52,98
2019-02-21 20:00:00+01:00;00.00;15.276.141;66850.0;50,86358376;51,39
2019-02-21 21:00:00+01:00;00.00;150.918.109;63100.0;44,33992746;46,13
2019-02-21 22:00:00+01:00;00.00;14.933.338;59860.0;43,12448055;45,08
2019-02-21 23:00:00+01:00;00.00;144.152.239;55629.0;41,92287328;42,69
2019-02-22 00:00:00+01:00;00.00;143.139.498;52335.0;36,83516899;41,48
2019-02-22 01:00:00+01:00;00.00;141.225.569;50720.0;35,69109015;40,32
2019-02-22 02:00:00+01:00;00.00;13.345.888;49615.0;35,57194109;39,84
2019-02-22 03:00:00+01:00;00.00;125.883.966;50062.0;35,70698842;39,59
2019-02-22 04:00:00+01:00;00.00;118.909.295;51424.0;35,3325768;39,35
2019-02-22 05:00:00+01:00;00.00;112.576.612;54784.0;38,38674013;42
2019-02-22 06:00:00+01:00;00.00;107.846.653;62642.0;47,25704382;50,4
2019-02-22 07:00:00+01:00;372.00.00;104.458.316;67900.0;53,4563087;55,03
2019-02-22 08:00:00+01:00;2543.00.00;104.664.347;69795.0;54,61528215;57,95
2019-02-22 09:00:00+01:00;5107.00.00;106.319.924;69818.0;52,16992722;55,62
2019-02-22 10:00:00+01:00;7254.00.00;109.316.291;69989.0;50,47719205;54,14
2019-02-22 11:00:00+01:00;8604.00.00;96.770.833;70515.0;50,38913649;53,06
2019-02-22 12:00:00+01:00;8980.00.00;8.522.529;69740.0;48,86244649;51,45
2019-02-22 13:00:00+01:00;8350.00.00;75.292.166;68093.0;45,53635166;48,99
2019-02-22 14:00:00+01:00;6814.00.00;69.065.179;66309.0;42,9861494;45,88
2019-02-22 15:00:00+01:00;4616.00.00;64.082.503;65311.0;42,2659798;44,75
2019-02-22 16:00:00+01:00;2208.00.00;60.589.588;64393.0;44,9137287;46,46
2019-02-22 17:00:00+01:00;385.00.00;68.193.368;65731.0;48,8558634;50,42
2019-02-22 18:00:00+01:00;00.00;7.816.356;68543.0;52,15496696;52,4
2019-02-22 19:00:00+01:00;00.00;90.388.815;67527.0;49,26041514;50,47
2019-02-22 20:00:00+01:00;00.00;99.540.317;63451.0;42,341793;46,06
2019-02-22 21:00:00+01:00;00.00;110.171.217;59882.0;40,43634046;43,02
2019-02-22 22:00:00+01:00;00.00;121.879.421;57398.0;41,9317953;44,58
2019-02-22 23:00:00+01:00;00.00;126.604.765;53599.0;39,08828315;39,6
2019-02-23 00:00:00+01:00;00.00;13.176.308;49849.0;39,51913409;38,04
2019-02-23 01:00:00+01:00;00.00;137.277.675;48054.0;35,20790435;36,54
2019-02-23 02:00:00+01:00;00.00;12.924.256;47127.0;34,89547441;36,06
2019-02-23 03:00:00+01:00;00.00;121.534.484;47173.0;33,27609275;36,01
2019-02-23 04:00:00+01:00;00.00;114.439.389;47399.0;33,63509172;35,61
2019-02-23 05:00:00+01:00;00.00;110.362.357;47520.0;35,08086297;36,03
2019-02-23 06:00:00+01:00;00.00;107.507.532;48770.0;39,15167057;37,3
2019-02-23 07:00:00+01:00;898.00.00;10611.54;51296.0;40,93951646;41,11
2019-02-23 08:00:00+01:00;5814.00.00;96.512.177;54896.0;42,80363322;43,57
2019-02-23 09:00:00+01:00;11591.0;90.012.112;57614.0;42,99507635;41,72
2019-02-23 10:00:00+01:00;16419.0;8.576.541;58742.0;39,2367161;40,94
2019-02-23 11:00:00+01:00;19452.0;80.076.689;59251.0;39,18150766;38,02
2019-02-23 12:00:00+01:00;20296.0;74.363.788;57652.0;37,9751959;35,66
2019-02-23 13:00:00+01:00;18883.0;6863.78;56092.0;38,64513669;35,32
2019-02-23 14:00:00+01:00;15436.0;64.674.791;54655.0;38,69754901;35,62
2019-02-23 15:00:00+01:00;10506.0;6.099.433;53844.0;41,00212096;35,49
2019-02-23 16:00:00+01:00;5097.00.00;57.871.783;53733.0;46,61470089;42,34
2019-02-23 17:00:00+01:00;962.00.00;7.145.069;56635.0;53,8523296;47,49
2019-02-23 18:00:00+01:00;00.00;89.652.389;60522.0;54,74516689;51,57
2019-02-23 19:00:00+01:00;00.00;112.779.536;59611.0;49,53555179;50,97
2019-02-23 20:00:00+01:00;00.00;119.251.317;56016.0;44,23299196;46,99
2019-02-23 21:00:00+01:00;00.00;126.690.223;52969.0;36,48145411;40,35
2019-02-23 22:00:00+01:00;00.00;134.618.117;51760.0;38,88472174;41,59
2019-02-23 23:00:00+01:00;00.00;123.268.315;49096.0;39,1351683;39
2019-02-24 00:00:00+01:00;00.00;105.631.688;45814.0;36,0249229;37,82
2019-02-24 01:00:00+01:00;00.00;97.726.456;43723.0;34,97456731;36,96
2019-02-24 02:00:00+01:00;00.00;86.471.562;42873.0;33,08623482;36,97
2019-02-24 03:00:00+01:00;00.00;7.570.054;42889.0;32,70514277;36,21
2019-02-24 04:00:00+01:00;00.00;66.041.283;43194.0;32,94381485;36,21
2019-02-24 05:00:00+01:00;00.00;6.387.774;43177.0;34,00008332;37,04
2019-02-24 06:00:00+01:00;00.00;63.231.963;42588.0;33,70393482;36,98
2019-02-24 07:00:00+01:00;998.00.00;63.996.009;43691.0;35,60982394;37,98
2019-02-24 08:00:00+01:00;5886.00.00;49.683.918;46707.0;37,36931361;39,11
2019-02-24 09:00:00+01:00;11560.0;38.944.942;49610.0;37,80718779;39,79
2019-02-24 10:00:00+01:00;16287.0;31.202.608;51432.0;36,52136336;37,65
2019-02-24 11:00:00+01:00;19251.0;27.222.505;53049.0;37,65570208;37,06
2019-02-24 12:00:00+01:00;20071.0;24.255.821;51909.0;40,21394315;37,14
2019-02-24 13:00:00+01:00;18681.0;22.139.615;49247.0;37,61089849;35
2019-02-24 14:00:00+01:00;15300.0;2.166.002;47653.0;35,11588809;34,54
2019-02-24 15:00:00+01:00;10462.0;21.493.626;47107.0;33,0783705;35,25
2019-02-24 16:00:00+01:00;5139.00.00;21.791.439;47942.0;35,58017008;37,04
2019-02-24 17:00:00+01:00;1020.00.00;26.957.489;51992.0;41,89782813;42,37
2019-02-24 18:00:00+01:00;00.00;35.663.667;57140.0;52,48525624;51
2019-02-24 19:00:00+01:00;00.00;48.421.343;57000.0;50,54533594;51,47
2019-02-24 20:00:00+01:00;00.00;49.325.663;54695.0;49,41233067;50
2019-02-24 21:00:00+01:00;00.00;50.829.615;53177.0;41,03725937;44,46
2019-02-24 22:00:00+01:00;00.00;52.897.321;53356.0;43,81647188;47,65
2019-02-24 23:00:00+01:00;00.00;50.000.189;50489.0;41,78576899;44,1
2019-02-25 00:00:00+01:00;00.00;40.424.244;47290.0;35,94357801;38,7
2019-02-25 01:00:00+01:00;00.00;39.214.894;45768.0;36,95400261;37,02
2019-02-25 02:00:00+01:00;00.00;39.737.245;45129.0;37,45721178;37
2019-02-25 03:00:00+01:00;00.00;41.002.947;46031.0;38,63941694;36,37
2019-02-25 04:00:00+01:00;00.00;43.205.411;47968.0;38,14916497;36,06
2019-02-25 05:00:00+01:00;00.00;44.599.002;52484.0;40,23869159;40,07
2019-02-25 06:00:00+01:00;00.00;47.484.206;61173.0;50,57463628;50,02
2019-02-25 07:00:00+01:00;1158.00.00;52.086.952;66365.0;57,39475204;56,88
2019-02-25 08:00:00+01:00;6274.00.00;4.009.076;68428.0;61,93347654;55,59
2019-02-25 09:00:00+01:00;12132.0;31.369.102;68728.0;53,53691594;50,72
2019-02-25 10:00:00+01:00;16995.0;25.301.411;69241.0;46,78139834;45,18
2019-02-25 11:00:00+01:00;20036.0;25.024.681;69704.0;41,7413231;41,85
2019-02-25 12:00:00+01:00;20868.0;25.670.859;68755.0;39,91907897;40,09
2019-02-25 13:00:00+01:00;19424.0;27.113.312;67645.0;38,5074282;38,98
